DMS_id,n,Spearman,AUC,MCC,NDCG,AP
4D5_HER2_fitness_1N8Z,2080,0.2771251723394468,0.7628538995726495,0.24145299145299146,0.7806314668245393,0.3061080246256848
5A12_Ang2_fitness_4ZFG,944,0.11932081026369398,0.6113446159568533,0.1221870931746327,0.6222331236103337,0.15310455523670313
5A12_VEGF_fitness_4ZFF,29981,0.3811364020174532,0.6266345807397468,0.028576221443134,0.6607274456082282,0.13068261686402596
ACE2_SARS2-RBD_enrich_6M17,2186,0.24654385683177885,0.506127357099911,-0.030143486244495362,0.5940830514689877,0.1001771072373894
BH3_Bcl-xL_normed_1PQ1,518,0.6466479336974972,0.8614229118520964,0.46558270056124135,0.9242427206111536,0.535294945170134
BH3_Mcl-1_normed_3KZ0,518,0.6807558780255867,0.9234896005282272,0.46558270056124135,0.910284961127333,0.5549264654213264
CD19_FMC63_Fitness_7URV,3886,0.5784285627709715,0.6585193255978523,0.06591204226250579,0.782262960636083,0.14626049426925203
CXCR4_CXCL12_enrich_8U4O,5585,0.1324155197168385,0.5514071016759363,0.045820410075122775,0.6067999129852483,0.12257658335849966
GB1_IgG-Fc_fitness_1FCC,92891,0.5401797900756039,0.7492608221233618,0.17668547422358888,0.758391271897045,0.22227072858378352
GB1_IgG-Fc_fitness_1FCC_2016,22176,0.5001450114650271,0.7392153029929127,0.20096585155246216,0.8510765514131843,0.25699028733428164
HLA-A2_TAPBPR_meanscore_5WER,3344,0.406177796814906,0.657894971801015,0.08439457746164492,0.6698835404477467,0.1602680465167876
KRAS_DARPinK27_norfitness_5O2S,19533,0.3223870425427073,0.6501990749989388,0.09526705674858744,0.6827189801729034,0.15819297198936547
KRAS_PICK3CG-RBD_norfitness_1HE8,19203,0.4585424636409493,0.7087737142411686,0.2087133956542062,0.7729979821410967,0.2388349777641122
KRAS_RAF1-RBD_norfitness_6VJJ,23162,0.40345748614332955,0.6873184145924462,0.12862910192821153,0.7564753338150026,0.19198515410780936
KRAS_RAF1_norfitness_6VJJ,12677,0.49446824383014554,0.7098594335702098,0.1911809758912453,0.8115761176318382,0.22379983783786778
KRAS_RALGDS-RBD_norfitness_1LFD,20341,0.48077747946227656,0.6934646917624075,0.19644271560024082,0.7978358873734043,0.23248708220358338
KRAS_SOS1_norfitness_8BE4,19425,0.309051349188989,0.7044255740026517,0.1673576697932019,0.6774381425336559,0.19500546303739236
PSD95_CRIPT_1BE9,1577,0.3798561372790183,0.5642500958956655,0.04339836397534366,0.6480186633791355,0.1205272128975101
PSD95_Tm2F_1BE9,1577,0.18717180641929806,0.49027216527952466,0.008229186180319533,0.5483063055994417,0.10160525210726148
SARS2-RBD_ACE2_deltaKd_6M0J,21872,0.6897577436930977,0.8874667646437105,0.4327415207815477,0.8661138281501285,0.4467223052120766
Z-domain_ZSPA-1_LL1_fitness_1LP1,45476,0.03428602013557286,0.4514539524630683,-0.05680962623186367,0.5383431346753995,0.08476713881507425
Z-domain_ZSPA-1_LL2_fitness_1LP1,5583,0.1376683408854432,0.705061856932876,0.10343303841026401,0.6312564301830077,0.18068591627703762
Z-domain_ZpA963_HL1_fitness_2M5A,2904,0.38366175655908663,0.780229173982059,0.2476317855606977,0.8067007964779237,0.296236704906151
Z-domain_ZpA963_HL2_fitness_2M5A,600,0.3797812043861569,0.6981172839506172,0.2222222222222222,0.7656579664605168,0.2647265136536874
hYAP65_peptide_FunctioncalScore_1JMQ,18407,0.0755430148266181,0.5564518218010712,-0.002492654765691895,0.5122505611677275,0.10867344631105026
