DMS_id,n,Spearman,AUC,MCC,NDCG,AP
4D5_HER2_fitness_1N8Z,2080,0.2880688124048922,0.7669219469099278,0.2948717948717949,0.7996071306069669,0.32232530043313956
5A12_Ang2_fitness_4ZFG,944,0.12050548859876556,0.6278594011530593,0.0753704048106131,0.5738744894374066,0.14841122921562339
5A12_VEGF_fitness_4ZFF,29981,0.4204620119433597,0.6686281200690796,0.07390584829905021,0.700368967926747,0.15370135703022175
ACE2_SARS2-RBD_enrich_6M17,2186,0.3066090729896784,0.49629851453085494,-0.030143486244495362,0.608288800196479,0.09786437518343616
BH3_Bcl-xL_normed_1PQ1,518,0.6142409014134509,0.856800924397491,0.44420600858369097,0.9032312033480596,0.4983085719036647
BH3_Mcl-1_normed_3KZ0,518,0.6458807490660892,0.9063222185539782,0.44420600858369097,0.8987936842684112,0.527868985860939
CD19_FMC63_Fitness_7URV,3886,0.5723962988438579,0.6432647773521891,0.0543792711769402,0.7585371696054021,0.14139243251607503
CXCR4_CXCL12_enrich_8U4O,5585,0.19165412674081939,0.5685325395599412,0.04780828422079961,0.6294834390071696,0.12650330503221738
GB1_IgG-Fc_fitness_1FCC,92891,0.5503926028422618,0.7214384922482411,0.1327865303096062,0.7380940912901236,0.19433501034753364
GB1_IgG-Fc_fitness_1FCC_2016,22176,0.4843355289713908,0.7508869956936619,0.1854360342472122,0.8318220208182748,0.23225026705309074
HLA-A2_TAPBPR_meanscore_5WER,3344,0.38602146124888187,0.6516485369761362,0.07775975555919307,0.676904619509392,0.15520363278802354
KRAS_DARPinK27_norfitness_5O2S,19533,0.3540683830740444,0.6540314455876712,0.1003849678040637,0.713666837614534,0.16717588266331626
KRAS_PICK3CG-RBD_norfitness_1HE8,19203,0.45813730317673745,0.7257072124643833,0.248046355519348,0.7990859374835616,0.26589115585876366
KRAS_RAF1-RBD_norfitness_6VJJ,23162,0.3753845841239172,0.6876717635448275,0.17418784453515698,0.7629132948323701,0.21468612046109284
KRAS_RAF1_norfitness_6VJJ,12677,0.41436293107086913,0.7083675154901506,0.20082020586437238,0.7784902420432417,0.2275413552691767
KRAS_RALGDS-RBD_norfitness_1LFD,20341,0.49164003761456204,0.7109528843763198,0.2324962715284421,0.814890874126328,0.25877148704798325
KRAS_SOS1_norfitness_8BE4,19425,0.2629405902564998,0.6469229610658132,0.1055957387064339,0.6509836957688371,0.16015701946851055
PSD95_CRIPT_1BE9,1577,0.3923640553957115,0.5660252807735882,0.0011953506213147073,0.635910114612687,0.1184551971407086
PSD95_Tm2F_1BE9,1577,0.21844990362669772,0.5063424947145878,0.02933069285733401,0.5539305691944719,0.10093277345613835
SARS2-RBD_ACE2_deltaKd_6M0J,21872,0.6923525473665186,0.8856060351357666,0.41801412964695944,0.8616284121143811,0.4390667376514678
Z-domain_ZSPA-1_LL1_fitness_1LP1,45476,0.20702899461392657,0.5630949460751118,-0.006217670320691753,0.6090787947157803,0.10998189077175453
Z-domain_ZSPA-1_LL2_fitness_1LP1,5583,0.2044809732628258,0.722878127741759,0.09746917835534337,0.619631429569168,0.18402855800784984
Z-domain_ZpA963_HL1_fitness_2M5A,2904,0.3943508753907945,0.7640485123944118,0.24381265756862003,0.7920797192863088,0.2772146888323523
Z-domain_ZpA963_HL2_fitness_2M5A,600,0.3637270482342188,0.715,0.24074074074074073,0.7443333885117714,0.2818490607748744
hYAP65_peptide_FunctioncalScore_1JMQ,18407,0.15797035728621728,0.5927703765288787,-7.846414614778422e-05,0.5358982074467494,0.11595060254661019
