DMS_id,n,Spearman,AUC,MCC,NDCG,AP
4D5_HER2_fitness_1N8Z,2080,0.3015170341464505,0.7778291420118343,0.28952991452991456,0.8144635903120139,0.3502864152807613
5A12_Ang2_fitness_4ZFG,944,0.13038635117186295,0.6372326576157709,0.087074576901618,0.5988607830654681,0.15678914265896257
5A12_VEGF_fitness_4ZFF,29981,0.46393991459252865,0.6821943233068695,0.08133693466887254,0.7101612255285955,0.16047501420632632
ACE2_SARS2-RBD_enrich_6M17,2186,0.3016444187959879,0.5091869731854132,-0.03521808469890174,0.6164777557946517,0.09955823252689243
BH3_Bcl-xL_normed_1PQ1,518,0.6158064380915199,0.8590706503796632,0.46558270056124135,0.9169794838789334,0.5181815442635487
BH3_Mcl-1_normed_3KZ0,518,0.6365704982111329,0.9086744800264114,0.42282931660614065,0.9001458947141796,0.5334650697239036
CD19_FMC63_Fitness_7URV,3886,0.5437622528789207,0.6351780920394936,0.06591204226250579,0.754464395489704,0.1439470422445447
CXCR4_CXCL12_enrich_8U4O,5585,0.193966335682905,0.5743728319358299,0.05377190665783009,0.6349174304716312,0.13145713879264326
GB1_IgG-Fc_fitness_1FCC,92891,0.5369950309806886,0.7122660465578557,0.1294372920818364,0.7534125674461772,0.18868730287308805
GB1_IgG-Fc_fitness_1FCC_2016,22176,0.4912929613444656,0.7466642754111859,0.20096585155246216,0.8462404686593207,0.25442397163440256
HLA-A2_TAPBPR_meanscore_5WER,3344,0.40281666124683935,0.667158226812101,0.08771198841287084,0.6818271918766897,0.1643734941192032
KRAS_DARPinK27_norfitness_5O2S,19533,0.3139502306544223,0.6455215505287638,0.1123267602668416,0.7075687428386445,0.16531759949070146
KRAS_PICK3CG-RBD_norfitness_1HE8,19203,0.4688382673635556,0.7193536245160281,0.2214387650223403,0.790851441315775,0.2403914970288928
KRAS_RAF1-RBD_norfitness_6VJJ,23162,0.38018304271060305,0.7012388849900508,0.18617698732645843,0.7711861261536065,0.22639571936556754
KRAS_RAF1_norfitness_6VJJ,12677,0.4271601527322446,0.7129658969218226,0.20870684856965818,0.7908859266792739,0.24199362993358042
KRAS_RALGDS-RBD_norfitness_1LFD,20341,0.5108203553253369,0.7119848305576382,0.2215709515501993,0.8095148843935355,0.25113885795518603
KRAS_SOS1_norfitness_8BE4,19425,0.27489327695249954,0.6550677697280631,0.12389557013955034,0.6612851483677422,0.16857868696226996
PSD95_CRIPT_1BE9,1577,0.3940615091254985,0.5774569361557881,0.0011953506213147073,0.6366189774355784,0.12049494341283444
PSD95_Tm2F_1BE9,1577,0.2029665441747154,0.48543723963211743,-0.005838484937690119,0.5405115771002824,0.09673407204856514
SARS2-RBD_ACE2_deltaKd_6M0J,21872,0.6881594316952856,0.886394010744535,0.4317258386343347,0.8650224458205515,0.4400312919986638
Z-domain_ZSPA-1_LL1_fitness_1LP1,45476,0.15696458993560014,0.5494405849860228,-0.013549837844050002,0.5736367205496055,0.10462922337782699
Z-domain_ZSPA-1_LL2_fitness_1LP1,5583,0.18211297729017217,0.7023614022993745,0.06963783143238039,0.5668131950513179,0.16511220636444204
Z-domain_ZpA963_HL1_fitness_2M5A,2904,0.3594943306057693,0.7392195775023903,0.18652573768745487,0.767108601945384,0.24734346224034423
Z-domain_ZpA963_HL2_fitness_2M5A,600,0.31059728806461384,0.677530864197531,0.12962962962962962,0.7199043019959318,0.244184158211802
hYAP65_peptide_FunctioncalScore_1JMQ,18407,0.13736289670183432,0.5850326411503756,0.007767655367370575,0.5444273805623462,0.11532810793989083
