DMS_id,lam,rho,rho_base,gain,corr_w_after,corr_w_before,ds_rms
PSD95_CRIPT_1BE9,0.3,0.3519300632160949,0.3671972647143384,-0.01526720149824351,-0.10669391641264962,-0.07580954393261824,1.9109541177749634
