DMS_id,lam,step,rho,rho_base,gain,corr_w_after,corr_w_before,ds_rms,final_M
PSD95_CRIPT_1BE9,0.1,10,0.35154925997038816,0.3671972647143384,-0.015648004743950228,-0.11795889786632387,-0.07955690401739719,0.7028663754463196,
PSD95_CRIPT_1BE9,0.1,20,0.37270704384178954,0.3671972647143384,0.005509779127451153,-0.16169224216087044,-0.07955690401739719,1.187196135520935,
PSD95_CRIPT_1BE9,0.1,10,0.3863646115493994,0.3671972647143384,0.019167346835060994,-0.11520696067032545,-0.07955690401739719,1.3163421154022217,5.0
PSD95_CRIPT_1BE9,0.1,20,0.40849053452298456,0.3671972647143384,0.04129326980864617,-0.15380291725606987,-0.07955690401739719,1.7594271898269653,5.0
