DMS_id,lam,rho,rho_base,gain,r2_scalar,rho_scalar_only,gain_beyond_scalar,resid_rms_frac,rho_resid_y
GB1_IgG-Fc_fitness_1FCC,1.0,0.5671644584448547,0.5004876730948997,0.066676785349955,0.7536897779017586,0.5468688250469322,0.020295633397922508,0.18620502092211486,-0.218351764219726
GB1_IgG-Fc_fitness_1FCC,1.0,0.5650677803209536,0.5004876730948997,0.0645801072260539,0.7792968690642703,0.5495298013509511,0.01553797897000253,0.1894874864166656,-0.320419173392828
GB1_IgG-Fc_fitness_1FCC,1.0,0.5662078535045563,0.5004876730948997,0.0657201804096565,0.7765286388036603,0.5502594594329151,0.01594839407164117,0.24601732602391843,-0.3482996834629659
KRAS_RAF1-RBD_norfitness_6VJJ,0.001,0.522325649194797,0.4412951555623304,0.0810304936324665,0.7494358756395415,0.586678447675186,-0.064352798480389,0.34593805786726173,-0.06901248983488292
KRAS_RAF1-RBD_norfitness_6VJJ,0.001,0.4519278393871652,0.4412951555623304,0.0106326838248347,0.8412489547322216,0.5680888850041994,-0.11616104561703422,0.3414175372335668,-0.2766115683118058
KRAS_RAF1-RBD_norfitness_6VJJ,0.001,0.4337476803293918,0.4412951555623304,-0.0075474752329385,0.8671317902906768,0.5648647738097534,-0.1311170934803616,0.3245084477181755,-0.4016081091826636
KRAS_RAF1-RBD_norfitness_6VJJ,0.001,0.4194448414786285,0.4412951555623304,-0.0218503140837019,0.8675238022911479,0.5634619061186225,-0.14401706463999397,0.32132113162409454,-0.44673735025803446
KRAS_RAF1-RBD_norfitness_6VJJ,0.003,0.5201542002233527,0.4412951555623304,0.0788590446610222,0.747480358475221,0.5918009610699746,-0.07164676084662192,0.37558000669310326,-0.08528639379719104
KRAS_RAF1-RBD_norfitness_6VJJ,0.003,0.4568362872355333,0.4412951555623304,0.0155411316732028,0.8264096147419321,0.5800593751147758,-0.12322308787924247,0.32604294460769556,-0.3105952788135939
KRAS_RAF1-RBD_norfitness_6VJJ,0.003,0.438957413196251,0.4412951555623304,-0.0023377423660794,0.8402412497530138,0.5801714209679907,-0.1412140077717397,0.34038553154119594,-0.42554173172536525
KRAS_RAF1-RBD_norfitness_6VJJ,0.003,0.416815761209007,0.4412951555623304,-0.0244793943533234,0.8256491427704977,0.5822837224984441,-0.16546796128943708,0.35943002530752743,-0.46552008912728626
KRAS_RAF1-RBD_norfitness_6VJJ,0.01,0.532711132488973,0.4412951555623304,0.0914159769266425,0.743461859819226,0.6035441236271936,-0.07083299113822061,0.3868136597592019,-0.12070871574452875
KRAS_RAF1-RBD_norfitness_6VJJ,0.01,0.4691422529644684,0.4412951555623304,0.0278470974021379,0.7976470914584396,0.599030666173854,-0.12988841320938566,0.3583572940179109,-0.3564203564523548
KRAS_RAF1-RBD_norfitness_6VJJ,0.01,0.442614151473946,0.4412951555623304,0.0013189959116155,0.7769074256328399,0.6035552080203082,-0.16094105654636215,0.41282827861515264,-0.4485106305977131
KRAS_RAF1-RBD_norfitness_6VJJ,0.01,0.4293886125471826,0.4412951555623304,-0.0119065430151478,0.7486392383382617,0.6083897130283349,-0.1790011004811523,0.41863649156905136,-0.47036422376118303
KRAS_RAF1-RBD_norfitness_6VJJ,0.03,0.5685070227338154,0.4412951555623304,0.1272118671714849,0.7354702177828444,0.6205268692082047,-0.052019846474389286,0.38060345441188564,-0.14062072878705417
KRAS_RAF1-RBD_norfitness_6VJJ,0.03,0.5013434730332516,0.4412951555623304,0.0600483174709211,0.7432073367411047,0.6204069400792801,-0.11906346704602855,0.319992711858341,-0.3755797790463598
KRAS_RAF1-RBD_norfitness_6VJJ,0.03,0.4759006228695561,0.4412951555623304,0.0346054673072256,0.7049959332353184,0.6247337784303127,-0.14883315556075666,0.3964955338836654,-0.4530082143565301
KRAS_RAF1-RBD_norfitness_6VJJ,0.03,0.4598771949168962,0.4412951555623304,0.0185820393545657,0.6670681389739449,0.6272148389175057,-0.16733764400060952,0.4616695495369155,-0.47099296478757147
KRAS_RAF1-RBD_norfitness_6VJJ,0.1,0.6512170962509187,0.4412951555623304,0.2099219406885882,0.7073600385672382,0.6355025294236986,0.015714566827220167,0.44403481585825394,-0.07125245416332546
KRAS_RAF1-RBD_norfitness_6VJJ,0.1,0.5751101757024496,0.4412951555623304,0.1338150201401191,0.7166381765560105,0.6341294512298485,-0.05901927552739894,0.34948907568148563,-0.33324832521232295
KRAS_RAF1-RBD_norfitness_6VJJ,0.1,0.541580624647071,0.4412951555623304,0.1002854690847405,0.665447958857489,0.6347707011907432,-0.09319007654367217,0.4021789973288749,-0.4256403061192991
KRAS_RAF1-RBD_norfitness_6VJJ,0.1,0.517403908141056,0.4412951555623304,0.0761087525787255,0.6267866001904084,0.635140682284776,-0.11773677414372008,0.45831016045163286,-0.46318344270837547
KRAS_RAF1-RBD_norfitness_6VJJ,0.3,0.6662856714553489,0.4412951555623304,0.2249905158930184,0.6696801825311698,0.609835520026233,0.05645015142911591,0.37077396537521157,0.10275759751927097
KRAS_RAF1-RBD_norfitness_6VJJ,0.3,0.6618280102246005,0.4412951555623304,0.22053285466227,0.7287569178258201,0.6290770714563779,0.03275093876822255,0.2931454881526937,-0.17375789740095604
KRAS_RAF1-RBD_norfitness_6VJJ,0.3,0.6383555239549725,0.4412951555623304,0.197060368392642,0.6915690428120562,0.6311835927676029,0.007171931187369585,0.410079900409761,-0.336622537764405
KRAS_RAF1-RBD_norfitness_6VJJ,0.3,0.6223283005175356,0.4412951555623304,0.1810331449552051,0.6585192863804779,0.6312059579109757,-0.008877657393440042,0.36632735762711127,-0.40027363415719763
KRAS_RAF1-RBD_norfitness_6VJJ,1.0,0.5516107248443474,0.4412951555623304,0.1103155692820169,0.42297629802530434,0.519232845251636,0.03237787959271132,0.2443648539413041,0.160737782046464
KRAS_RAF1-RBD_norfitness_6VJJ,1.0,0.5945412376718334,0.4412951555623304,0.1532460821095029,0.6220438465745624,0.557029019466043,0.037512218205790426,0.2607997998027909,0.04407346460124709
KRAS_RAF1-RBD_norfitness_6VJJ,1.0,0.6047592291781955,0.4412951555623304,0.163464073615865,0.6842831162117897,0.5714696761182931,0.03328955305990233,0.31823031293896414,-0.06826017481894389
KRAS_RAF1-RBD_norfitness_6VJJ,1.0,0.610181438188548,0.4412951555623304,0.1688862826262175,0.7110820354187075,0.5770669857722263,0.033114452416321716,0.36689674193347077,-0.11430048689629964
KRAS_RAF1-RBD_norfitness_6VJJ,3.0,0.4780473487332334,0.4412951555623304,0.0367521931709029,0.06058520476516083,0.46330890391549134,0.014738444817742058,0.23919188945820677,0.09375414013537313
KRAS_RAF1-RBD_norfitness_6VJJ,3.0,0.4987390639443451,0.4412951555623304,0.0574439083820146,0.17704944860529925,0.4807794111647199,0.01795965277962519,0.26541256759569803,0.05374468632451218
KRAS_RAF1-RBD_norfitness_6VJJ,3.0,0.5039842070431158,0.4412951555623304,0.0626890514807853,0.23335402357595514,0.48896501165223427,0.015019195390881479,0.39140619047762554,0.03205842169848085
KRAS_RAF1-RBD_norfitness_6VJJ,3.0,0.5078240716706179,0.4412951555623304,0.0665289161082874,0.25096918908349375,0.49101897034423764,0.0168051013263803,0.35895838770340116,0.010973361100468912
KRAS_RAF1-RBD_norfitness_6VJJ,0.3,0.6898255459587819,0.4412951555623304,0.2485303903964514,0.7320799300769985,0.6171125952421039,0.07271295071667794,0.2202029020601502,0.09908173286389972
KRAS_RAF1-RBD_norfitness_6VJJ,0.3,0.6738280694049713,0.4412951555623304,0.2325329138426408,0.7356705058195716,0.6299373197068057,0.04389074969816564,0.2693532937497269,-0.16187133923664726
KRAS_RAF1-RBD_norfitness_6VJJ,0.3,0.6487734406354227,0.4412951555623304,0.2074782850730923,0.7052619808396754,0.6316798132659014,0.017093627369521358,0.299688243308449,-0.3223687699354238
KRAS_RAF1-RBD_norfitness_6VJJ,0.3,0.6326801940642836,0.4412951555623304,0.1913850385019531,0.6647634345571161,0.6319101158888326,0.0007700781754509389,0.3229909461618923,-0.38827083912306043
PSD95_CRIPT_1BE9,0.001,0.5386648302976924,0.3671972647143384,0.171467565583354,0.6402644890383747,0.5518440418494868,-0.013179211551794356,0.5823129660507271,-0.17343368307959064
PSD95_CRIPT_1BE9,0.001,0.5091446597374463,0.3671972647143384,0.1419473950231078,0.7452577365386331,0.554141248907984,-0.044996589170537726,0.5047165262294462,-0.25929293901151956
PSD95_CRIPT_1BE9,0.001,0.4967910971285272,0.3671972647143384,0.1295938324141888,0.8062031091284325,0.5559478924680011,-0.05915679533947393,0.43545969769441467,-0.29914208399912245
PSD95_CRIPT_1BE9,0.001,0.4966986422751677,0.3671972647143384,0.1295013775608293,0.8252861209633872,0.55661696322628,-0.05991832095111227,0.4174173210738011,-0.3103280295490956
PSD95_CRIPT_1BE9,0.003,0.5408146670892849,0.3671972647143384,0.1736174023749465,0.6389916520542871,0.5518799873217091,-0.011065320232424125,0.600725746769058,-0.17380455709173975
PSD95_CRIPT_1BE9,0.003,0.5180380786462815,0.3671972647143384,0.1508408139319431,0.7297003707784161,0.5540322429720939,-0.03599416432581237,0.5171857457865418,-0.26251524190680997
PSD95_CRIPT_1BE9,0.003,0.5005105338439355,0.3671972647143384,0.1333132691295971,0.7666584505488377,0.5546168309111976,-0.05410629706726211,0.4718586954614279,-0.31127494925836746
PSD95_CRIPT_1BE9,0.003,0.4984353231439695,0.3671972647143384,0.1312380584296311,0.7660980208831302,0.5546016608826877,-0.05616633773871821,0.47839538982123314,-0.32356446724912047
PSD95_CRIPT_1BE9,0.01,0.5466957159505331,0.3671972647143384,0.1794984512361947,0.6355455465836009,0.5508991408254273,-0.004203424874894224,0.6022591424308784,-0.1752867732601902
PSD95_CRIPT_1BE9,0.01,0.515968126922421,0.3671972647143384,0.1487708622080826,0.6767903091007155,0.5533894948266875,-0.037421367904266534,0.5599476051350599,-0.2914635971081947
PSD95_CRIPT_1BE9,0.01,0.5069803218725853,0.3671972647143384,0.1397830571582469,0.6815142323518848,0.5536630090458804,-0.046682687173295045,0.5463065803242999,-0.31992349793095676
PSD95_CRIPT_1BE9,0.01,0.5037675797430019,0.3671972647143384,0.1365703150286635,0.653695793976093,0.5530800611927124,-0.049312481449710455,0.5808475856575684,-0.3259740953009516
PSD95_CRIPT_1BE9,0.03,0.551528053738206,0.3671972647143384,0.1843307890238676,0.6361779707689217,0.5487657293026064,0.00276232443559965,0.5974510648126296,-0.19118640549444754
PSD95_CRIPT_1BE9,0.03,0.5259390684301333,0.3671972647143384,0.1587418037157948,0.6164476856542219,0.5506546821847362,-0.02471561375460296,0.5975931476829447,-0.30456633101748665
PSD95_CRIPT_1BE9,0.03,0.5184877488258801,0.3671972647143384,0.1512904841115417,0.5817050864637088,0.5502751724303798,-0.03178742360449971,0.6090720933146292,-0.32579379467615793
PSD95_CRIPT_1BE9,0.03,0.5168045228898356,0.3671972647143384,0.1496072581754972,0.5308393943774887,0.5490556643074339,-0.03225114141759833,0.6739923379398204,-0.32418103226559836
PSD95_CRIPT_1BE9,0.1,0.5413739405776778,0.3671972647143384,0.1741766758633394,0.6291176476869249,0.5336929364296883,0.007681004147989556,0.6021981260046658,-0.11385663566012982
PSD95_CRIPT_1BE9,0.1,0.5481434213398668,0.3671972647143384,0.1809461566255284,0.5917220653779189,0.5438045720441137,0.004338849295753122,0.6033879937015427,-0.2979654327011876
PSD95_CRIPT_1BE9,0.1,0.5467532562147475,0.3671972647143384,0.179555991500409,0.5269286733909966,0.5432830047902866,0.0034702514244608906,0.6307608684476338,-0.3188980364988525
PSD95_CRIPT_1BE9,0.1,0.5458865195673452,0.3671972647143384,0.1786892548530068,0.47912458338031505,0.5416201446519493,0.004266374915395943,0.7167202931295719,-0.3216979038391987
PSD95_CRIPT_1BE9,0.3,0.4946743121709893,0.3671972647143384,0.1274770474566509,0.5571773416623873,0.4932915285238208,0.001382783647168484,0.6548838109807823,-0.031918322445121
PSD95_CRIPT_1BE9,0.3,0.5454038988483153,0.3671972647143384,0.1782066341339769,0.6735095028570066,0.5266738299949036,0.018730068853411663,0.552175192564956,-0.19249885437506695
PSD95_CRIPT_1BE9,0.3,0.54944620758537,0.3671972647143384,0.1822489428710316,0.6065701257895342,0.5315277317643645,0.017918475821005475,0.5715320673796257,-0.2778684250975261
PSD95_CRIPT_1BE9,0.3,0.5521334385814823,0.3671972647143384,0.1849361738671439,0.5413706678594579,0.5311287019217923,0.02100473665969005,0.629891663233581,-0.3059027788004379
PSD95_CRIPT_1BE9,1.0,0.4180639583178583,0.3671972647143384,0.0508666936035199,0.20857546478607825,0.4270342823338844,-0.008970324016026099,0.880304377746742,0.018978556364584745
PSD95_CRIPT_1BE9,1.0,0.48048394797502,0.3671972647143384,0.1132866832606815,0.5467319378596149,0.4759831667005661,0.004500781274453858,0.6731656168592999,-0.03444587576770867
PSD95_CRIPT_1BE9,1.0,0.4976616298483081,0.3671972647143384,0.1304643651339697,0.6256064763739606,0.4888934188982129,0.008768210950095168,0.5953736884159897,-0.08699528981191064
PSD95_CRIPT_1BE9,1.0,0.504265625179602,0.3671972647143384,0.1370683604652636,0.6543610846986997,0.4949925336888829,0.009273091490719143,0.5878722395011196,-0.12058982002828181
PSD95_CRIPT_1BE9,3.0,0.3838106785708985,0.3671972647143384,0.0166134138565601,0.036028511277039876,0.39095397512138647,-0.007143296550487954,0.9188815958563058,0.03951363401753332
PSD95_CRIPT_1BE9,3.0,0.4086236687420531,0.3671972647143384,0.0414264040277146,0.13644188904422783,0.41438576179413367,-0.005762093052080586,0.9282508744888944,0.01903964420092212
PSD95_CRIPT_1BE9,3.0,0.4159636897480313,0.3671972647143384,0.0487664250336929,0.21757628540976048,0.4270284515984644,-0.011064761850433147,0.8840480991675016,-0.01982019175352891
PSD95_CRIPT_1BE9,3.0,0.4176477064275605,0.3671972647143384,0.0504504417132221,0.2446799138287039,0.4297302647917153,-0.012082558364154783,0.8578604083249309,-0.026371421523416674
PSD95_CRIPT_1BE9,0.3,0.5245077704344085,0.3671972647143384,0.1573105057200701,0.6844238623556622,0.49738904871718154,0.027118721717227012,0.3124774437968214,-0.05348401627465882
PSD95_CRIPT_1BE9,0.3,0.5587721585209546,0.3671972647143384,0.1915748938066162,0.7007272186569642,0.5285616899973399,0.030210468523614753,0.3670421110174917,-0.2294716810258615
PSD95_CRIPT_1BE9,0.3,0.562647560936654,0.3671972647143384,0.1954502962223156,0.6258608323034771,0.532923610437021,0.029723950499633056,0.4141252865517474,-0.29636762879403583
PSD95_CRIPT_1BE9,0.3,0.5634430554019332,0.3671972647143384,0.1962457906875948,0.5558302684691163,0.5317731729238265,0.03166988247810665,0.49481341707917037,-0.3061154013804895
