lam,step,l_div,l_anchor
0.003,1350,-0.9610691070556641,3.570033311843872
0.003,1400,-0.9620905518531799,3.4835236072540283
0.003,1450,-0.9690083265304565,4.6423420906066895
0.003,1500,-0.9506897330284119,3.514469623565674
0.003,1550,-0.9613361358642578,4.254295349121094
0.003,1600,-0.9586946368217468,3.832467794418335
0.003,1650,-0.9584470987319946,3.208890438079834
0.003,1700,-0.9519006013870239,4.4495344161987305
0.003,1750,-0.9643959999084473,4.2436699867248535
0.003,1800,-0.9562692046165466,3.2527835369110107
0.003,1850,-0.9656949043273926,4.37329626083374
0.003,1900,-0.9656100273132324,4.090880393981934
0.003,1950,-0.9691177606582642,3.835824966430664
0.003,2000,-0.9666633009910583,3.725123167037964
0.003,2050,-0.9562010169029236,3.7785613536834717
0.003,2100,-0.9640880227088928,3.571509838104248
0.003,2150,-0.96719890832901,4.401369571685791
0.003,2200,-0.9748216867446899,4.470302104949951
0.003,2250,-0.9661797881126404,3.220966339111328
0.003,2300,-0.9694725871086121,3.7602756023406982
0.003,2350,-0.965386152267456,4.767573356628418
0.003,2400,-0.9694137573242188,4.505679607391357
0.003,2450,-0.9674026966094971,3.378112554550171
0.003,2500,-0.9732018709182739,3.60614275932312
0.003,2550,-0.9698196649551392,4.287032604217529
0.003,2600,-0.968694269657135,3.697850227355957
0.003,2650,-0.9703717231750488,3.9891631603240967
0.003,2700,-0.970194935798645,4.353379726409912
0.003,2750,-0.974667489528656,4.438404083251953
0.003,2800,-0.974769115447998,4.1473798751831055
0.003,2850,-0.9647342562675476,3.464181661605835
0.003,2900,-0.9606292843818665,2.9611120223999023
0.003,2950,-0.9697068929672241,3.950976848602295
0.003,2999,-0.9698688983917236,4.257414817810059
0.01,0,-0.07525330036878586,2.167325973510742
0.01,50,-0.41728317737579346,0.9270853996276855
0.01,100,-0.6194337010383606,1.2582982778549194
0.01,150,-0.6976022124290466,2.0140318870544434
0.01,200,-0.7983486652374268,2.5330944061279297
0.01,250,-0.8709384799003601,2.643806219100952
0.01,300,-0.8454635739326477,2.226496934890747
0.01,350,-0.8742688894271851,2.369762897491455
0.01,400,-0.858496367931366,3.2392969131469727
0.01,450,-0.893170952796936,2.689068555831909
0.01,500,-0.8904978036880493,2.8517308235168457
0.01,550,-0.8801232576370239,3.0305914878845215
0.01,600,-0.9251929521560669,3.500499963760376
0.01,650,-0.9031421542167664,2.2924888134002686
0.01,700,-0.9365832209587097,2.949925661087036
0.01,750,-0.9066661596298218,3.3727502822875977
0.01,800,-0.9265662431716919,2.9307754039764404
0.01,850,-0.9224414825439453,2.8684749603271484
0.01,900,-0.9315771460533142,3.2256243228912354
0.01,950,-0.949600338935852,3.005671977996826
0.01,1000,-0.9332708120346069,3.3600807189941406
0.01,1050,-0.9445599317550659,2.8534891605377197
0.01,1100,-0.9485589265823364,3.2306783199310303
0.01,1150,-0.9541704058647156,2.6378936767578125
0.01,1200,-0.949156641960144,2.813891649246216
0.01,1250,-0.9390565752983093,2.614109516143799
0.01,1300,-0.9501764178276062,2.7333359718322754
0.01,1350,-0.9471425414085388,2.527639627456665
0.01,1400,-0.9496704339981079,2.3829851150512695
0.01,1450,-0.9556018710136414,3.0583336353302
0.01,1500,-0.9564806818962097,2.444420337677002
0.01,1550,-0.9573771953582764,2.8034238815307617
0.01,1600,-0.9574453234672546,2.5785114765167236
0.01,1650,-0.9495651721954346,2.2185094356536865
0.01,1700,-0.9511047601699829,2.927501916885376
0.01,1750,-0.9457593560218811,3.112300157546997
0.01,1800,-0.9524289965629578,2.427777051925659
0.01,1850,-0.9500477313995361,2.7837982177734375
0.01,1900,-0.9605042338371277,2.5993950366973877
0.01,1950,-0.9542163610458374,2.3956401348114014
0.01,2000,-0.9553775787353516,2.3769400119781494
0.01,2050,-0.9527815580368042,2.546030044555664
0.01,2100,-0.9578845500946045,2.239582061767578
0.01,2150,-0.9633358716964722,2.967510461807251
0.01,2200,-0.9703823924064636,3.1932156085968018
0.01,2250,-0.9620313048362732,2.444488286972046
0.01,2300,-0.9596444964408875,2.32305908203125
0.01,2350,-0.9589582681655884,3.293504238128662
0.01,2400,-0.9644671082496643,2.9936602115631104
0.01,2450,-0.9596412777900696,2.6357815265655518
0.01,2500,-0.9646594524383545,2.2924866676330566
0.01,2550,-0.9627636671066284,2.752427816390991
0.01,2600,-0.9582295417785645,2.547062635421753
0.01,2650,-0.9547802805900574,2.534958600997925
0.01,2700,-0.9674093127250671,2.810915946960449
0.01,2750,-0.9708622694015503,2.8712151050567627
0.01,2800,-0.9630234241485596,2.5418174266815186
0.01,2850,-0.9580280184745789,2.183215856552124
0.01,2900,-0.9618431925773621,2.0312507152557373
0.01,2950,-0.9722585082054138,2.5662596225738525
0.01,2999,-0.9560524821281433,2.8725883960723877
0.03,0,0.016430968418717384,1.8189256191253662
0.03,50,-0.4069119095802307,0.6266723275184631
0.03,100,-0.5389044284820557,1.1270639896392822
0.03,150,-0.7000426650047302,1.7415645122528076
0.03,200,-0.7722717523574829,2.0788795948028564
0.03,250,-0.7762715220451355,1.5688953399658203
0.03,300,-0.8587019443511963,1.863781213760376
0.03,350,-0.8374401926994324,2.0326554775238037
0.03,400,-0.8693593740463257,3.115173578262329
0.03,450,-0.8733403086662292,2.2406487464904785
0.03,500,-0.8938058018684387,2.4492135047912598
0.03,550,-0.8818846344947815,2.5899102687835693
0.03,600,-0.9262650609016418,2.490384101867676
0.03,650,-0.9018351435661316,1.7881897687911987
0.03,700,-0.9234781265258789,2.4776651859283447
0.03,750,-0.8902434706687927,2.2235028743743896
0.03,800,-0.9163629412651062,2.092548131942749
0.03,850,-0.9059541821479797,2.2837018966674805
0.03,900,-0.9066823720932007,2.0888843536376953
0.03,950,-0.9254105091094971,2.1783854961395264
0.03,1000,-0.930336594581604,2.496635675430298
0.03,1050,-0.9195907711982727,2.2444324493408203
0.03,1100,-0.9401598572731018,2.375247001647949
0.03,1150,-0.9295615553855896,1.987240195274353
0.03,1200,-0.9333011507987976,2.0758512020111084
0.03,1250,-0.9126070737838745,1.858130693435669
0.03,1300,-0.9282317757606506,1.9359005689620972
0.03,1350,-0.9418538808822632,1.8929471969604492
0.03,1400,-0.9467100501060486,1.8754247426986694
0.03,1450,-0.9474472403526306,2.21132755279541
0.03,1500,-0.9413056373596191,2.1176626682281494
0.03,1550,-0.9436255693435669,2.014683246612549
0.03,1600,-0.9308283925056458,1.7620940208435059
0.03,1650,-0.9337924718856812,1.646099328994751
0.03,1700,-0.9262710809707642,1.8152354955673218
0.03,1750,-0.9375768303871155,2.0652992725372314
0.03,1800,-0.9469830989837646,1.8904880285263062
0.03,1850,-0.955105721950531,2.257810354232788
0.03,1900,-0.934677004814148,1.8747369050979614
0.03,1950,-0.9472118020057678,1.7353423833847046
0.03,2000,-0.94818514585495,1.9958802461624146
0.03,2050,-0.9391369223594666,1.9608160257339478
0.03,2100,-0.9291449785232544,1.5608460903167725
0.03,2150,-0.9359716176986694,2.1546480655670166
0.03,2200,-0.9546083211898804,2.2366199493408203
0.03,2250,-0.9548025727272034,1.8024247884750366
0.03,2300,-0.9532175660133362,1.7627431154251099
0.03,2350,-0.9532309770584106,2.4492290019989014
0.03,2400,-0.9535444974899292,2.10561203956604
0.03,2450,-0.9493911862373352,1.8021783828735352
0.03,2500,-0.9547271728515625,1.691071629524231
0.03,2550,-0.9589236378669739,2.052656888961792
0.03,2600,-0.9460068941116333,1.747234582901001
0.03,2650,-0.9543896317481995,2.0174598693847656
0.03,2700,-0.9544174671173096,2.057265281677246
0.03,2750,-0.9599665403366089,2.028667449951172
0.03,2800,-0.9550204277038574,2.121285915374756
0.03,2850,-0.9498270153999329,1.8395419120788574
0.03,2900,-0.9496455192565918,1.6072661876678467
0.03,2950,-0.9475904703140259,1.8749223947525024
0.03,2999,-0.9547534584999084,2.2673728466033936
0.1,0,0.0021865209564566612,1.970668911933899
0.1,50,-0.14961466193199158,0.4348337948322296
0.1,100,-0.41942161321640015,0.8918614387512207
0.1,150,-0.44429442286491394,0.8063074350357056
0.1,200,-0.503192126750946,1.1386730670928955
0.1,250,-0.7579447031021118,1.2253518104553223
0.1,300,-0.6887648701667786,1.211737871170044
0.1,350,-0.7925934791564941,1.2006244659423828
0.1,400,-0.7935965657234192,1.6748647689819336
0.1,450,-0.7737476229667664,1.9229618310928345
0.1,500,-0.7036630511283875,1.3363590240478516
0.1,550,-0.7900004982948303,1.5344278812408447
0.1,600,-0.8253659009933472,1.7696250677108765
0.1,650,-0.785712480545044,0.9789493680000305
0.1,700,-0.8200041055679321,1.4693777561187744
0.1,750,-0.808948814868927,1.9991400241851807
0.1,800,-0.8369752764701843,1.4491856098175049
0.1,850,-0.8410767912864685,1.7391352653503418
0.1,900,-0.8357056975364685,1.5210047960281372
0.1,950,-0.8516748547554016,1.4936119318008423
0.1,1000,-0.8277598023414612,1.4642953872680664
0.1,1050,-0.8488388061523438,1.3504456281661987
0.1,1100,-0.8425964713096619,1.838773250579834
0.1,1150,-0.8893699049949646,1.238966464996338
0.1,1200,-0.8733210563659668,1.3826488256454468
0.1,1250,-0.8442352414131165,1.354561686515808
0.1,1300,-0.8896528482437134,1.4392586946487427
0.1,1350,-0.9001132845878601,1.3641313314437866
0.1,1400,-0.893726110458374,1.2500187158584595
0.1,1450,-0.8774898052215576,1.493027925491333
0.1,1500,-0.9085132479667664,1.4984219074249268
0.1,1550,-0.8958635330200195,1.5060508251190186
0.1,1600,-0.8781900405883789,1.3093968629837036
0.1,1650,-0.8939202427864075,1.4902647733688354
0.1,1700,-0.8862711191177368,1.388785481452942
0.1,1750,-0.8937008380889893,1.483704924583435
0.1,1800,-0.9078162312507629,1.4499534368515015
0.1,1850,-0.9029144644737244,1.621416449546814
0.1,1900,-0.9167150855064392,1.3548505306243896
0.1,1950,-0.9181179404258728,1.5246789455413818
0.1,2000,-0.8895125985145569,1.3391001224517822
0.1,2050,-0.9014653563499451,1.499878168106079
0.1,2100,-0.9263514280319214,1.1775932312011719
0.1,2150,-0.8738086223602295,1.5361461639404297
0.1,2200,-0.9161103367805481,1.7397390604019165
0.1,2250,-0.9115702509880066,1.2774004936218262
0.1,2300,-0.9107842445373535,1.364891767501831
0.1,2350,-0.916061282157898,1.9080607891082764
0.1,2400,-0.9146890044212341,1.4382109642028809
0.1,2450,-0.920656681060791,1.39557683467865
0.1,2500,-0.9011834263801575,1.2139947414398193
0.1,2550,-0.8950511813163757,1.5118169784545898
0.1,2600,-0.9232851266860962,1.3547331094741821
0.1,2650,-0.9075194597244263,1.5557811260223389
0.1,2700,-0.9213386178016663,1.5321166515350342
0.1,2750,-0.9200881123542786,1.6322520971298218
0.1,2800,-0.898867666721344,1.5666431188583374
0.1,2850,-0.8800239562988281,1.277984857559204
0.1,2900,-0.894291877746582,1.308345079421997
0.1,2950,-0.9209544062614441,1.3681631088256836
0.1,2999,-0.9042967557907104,1.743308663368225
0.3,0,-0.09231697022914886,2.0403428077697754
0.3,50,-0.07171603292226791,0.32069310545921326
0.3,100,-0.16483835875988007,0.5177119374275208
0.3,150,-0.2738882005214691,0.4656534790992737
0.3,200,-0.32232922315597534,0.5300705432891846
0.3,250,-0.5113258361816406,0.6062439680099487
0.3,300,-0.39003393054008484,0.450871080160141
0.3,350,-0.5536994934082031,0.5724015831947327
0.3,400,-0.5750861167907715,0.9180783629417419
0.3,450,-0.5417267084121704,1.0082876682281494
0.3,500,-0.4784305989742279,0.8098616003990173
0.3,550,-0.5242201089859009,0.7767523527145386
0.3,600,-0.5963109731674194,1.0033286809921265
0.3,650,-0.6227717399597168,0.8375593423843384
0.3,700,-0.6136701703071594,0.7460516095161438
0.3,750,-0.4736012816429138,0.7867527008056641
0.3,800,-0.6110042929649353,0.778413712978363
0.3,850,-0.6107518672943115,0.793614387512207
0.3,900,-0.6644307374954224,0.870161235332489
0.3,950,-0.674843430519104,0.724402904510498
0.3,1000,-0.601944625377655,0.9572988748550415
0.3,1050,-0.6742164492607117,0.817573606967926
0.3,1100,-0.6748022437095642,1.2025166749954224
0.3,1150,-0.730867862701416,1.0035511255264282
0.3,1200,-0.7301653623580933,0.9597682952880859
0.3,1250,-0.6121705770492554,0.6762799024581909
0.3,1300,-0.6612153053283691,0.7066149711608887
0.3,1350,-0.705012857913971,0.6828912496566772
0.3,1400,-0.744706928730011,0.6956303119659424
0.3,1450,-0.6595336198806763,0.808247447013855
0.3,1500,-0.6829061508178711,0.9539102911949158
0.3,1550,-0.7673563957214355,1.1990212202072144
0.3,1600,-0.7759335041046143,0.947004497051239
0.3,1650,-0.7089581489562988,0.9441070556640625
0.3,1700,-0.6922904849052429,0.9287475943565369
0.3,1750,-0.7395718097686768,0.9451311230659485
0.3,1800,-0.7174206972122192,0.9065563678741455
0.3,1850,-0.7370007038116455,1.0029664039611816
0.3,1900,-0.7716675996780396,0.7994124889373779
0.3,1950,-0.7875528931617737,1.2194031476974487
0.3,2000,-0.7427566051483154,0.8904152512550354
0.3,2050,-0.8104932308197021,1.0400491952896118
0.3,2100,-0.7860036492347717,0.7172787189483643
0.3,2150,-0.7064338326454163,0.9695769548416138
0.3,2200,-0.7783187031745911,1.1153364181518555
0.3,2250,-0.7560550570487976,0.7981690168380737
0.3,2300,-0.815863311290741,0.9479726552963257
0.3,2350,-0.7337230443954468,1.0793793201446533
0.3,2400,-0.8053728342056274,1.049011468887329
0.3,2450,-0.7231804132461548,0.7579866647720337
0.3,2500,-0.7640683650970459,0.7230111956596375
0.3,2550,-0.7506790161132812,1.0576751232147217
0.3,2600,-0.7797998189926147,0.7893132567405701
0.3,2650,-0.8024980425834656,1.0422157049179077
0.3,2700,-0.7894086241722107,1.060745120048523
0.3,2750,-0.8383519649505615,1.119020938873291
0.3,2800,-0.7424508333206177,0.995295524597168
0.3,2850,-0.7692117691040039,0.9489432573318481
0.3,2900,-0.7576165199279785,0.7747997045516968
0.3,2950,-0.8054164052009583,0.8961509466171265
0.3,2999,-0.7321955561637878,1.1070894002914429
1.0,0,-0.04338618367910385,2.1888234615325928
1.0,50,-0.03967848792672157,0.45748594403266907
1.0,100,-0.05991506576538086,0.4052276015281677
1.0,150,-0.13733522593975067,0.4094609320163727
1.0,200,-0.13753025233745575,0.3480961322784424
1.0,250,-0.17712841928005219,0.33747443556785583
1.0,300,-0.27692723274230957,0.3114093542098999
1.0,350,-0.29822486639022827,0.28947123885154724
1.0,400,-0.19267608225345612,0.5491981506347656
1.0,450,-0.1783647984266281,0.5130283832550049
1.0,500,-0.24530941247940063,0.3654167354106903
1.0,550,-0.21572986245155334,0.3856314420700073
1.0,600,-0.28429359197616577,0.3511159121990204
1.0,650,-0.398897260427475,0.31648266315460205
1.0,700,-0.24083782732486725,0.2723633348941803
1.0,750,-0.12507419288158417,0.38638824224472046
1.0,800,-0.3335195779800415,0.3416416347026825
1.0,850,-0.26080259680747986,0.279335081577301
1.0,900,-0.2831438481807709,0.30486389994621277
1.0,950,-0.3891354501247406,0.3892098665237427
1.0,1000,-0.2826952636241913,0.36575788259506226
1.0,1050,-0.3606385588645935,0.25117743015289307
1.0,1100,-0.3009503185749054,0.4007597863674164
1.0,1150,-0.4257786273956299,0.29735612869262695
1.0,1200,-0.43919312953948975,0.335031658411026
1.0,1250,-0.29998138546943665,0.2311406433582306
1.0,1300,-0.36862775683403015,0.2632884383201599
1.0,1350,-0.40369144082069397,0.2925319969654083
1.0,1400,-0.520261824131012,0.7276769876480103
1.0,1450,-0.28887033462524414,0.33446189761161804
1.0,1500,-0.3818466365337372,0.2845933735370636
1.0,1550,-0.30553463101387024,0.3483055830001831
1.0,1600,-0.4089913070201874,0.41581735014915466
1.0,1650,-0.4782750904560089,1.4794224500656128
1.0,1700,-0.39644259214401245,0.41141191124916077
1.0,1750,-0.3644121587276459,0.3215629756450653
1.0,1800,-0.483927845954895,0.34510093927383423
1.0,1850,-0.2557695209980011,0.2947777807712555
1.0,1900,-0.39559540152549744,0.2863171696662903
1.0,1950,-0.4452188313007355,0.2825324833393097
1.0,2000,-0.44174715876579285,0.32517334818840027
1.0,2050,-0.45707017183303833,0.3794541358947754
1.0,2100,-0.43962082266807556,0.3070583641529083
1.0,2150,-0.25422403216362,0.3459785580635071
1.0,2200,-0.41323038935661316,0.3368559181690216
1.0,2250,-0.41310930252075195,0.25622400641441345
1.0,2300,-0.45930320024490356,0.2864001989364624
1.0,2350,-0.26596924662590027,0.5113363265991211
1.0,2400,-0.41261327266693115,0.43303877115249634
1.0,2450,-0.3651992976665497,0.27495959401130676
1.0,2500,-0.4315549433231354,0.2592298090457916
1.0,2550,-0.33796611428260803,0.43088099360466003
1.0,2600,-0.41930538415908813,0.3417556881904602
1.0,2650,-0.3555564880371094,0.3065500259399414
1.0,2700,-0.2769760489463806,0.2937661111354828
1.0,2750,-0.33314740657806396,0.2891022264957428
1.0,2800,-0.3266112208366394,0.3979676365852356
1.0,2850,-0.4422145485877991,0.2807264029979706
1.0,2900,-0.4771866500377655,0.40091317892074585
1.0,2950,-0.33677566051483154,0.28744229674339294
1.0,2999,-0.309363454580307,0.4277046024799347
3.0,0,-0.121692955493927,1.9337507486343384
3.0,50,-0.048258110880851746,0.3587784767150879
3.0,100,-0.027018846943974495,0.5958380699157715
3.0,150,-0.14322911202907562,0.28238728642463684
3.0,200,-0.05934610962867737,0.33062943816185
3.0,250,-0.16811950504779816,0.2870842218399048
3.0,300,-0.11292540282011032,0.37564295530319214
3.0,350,-0.17433246970176697,0.33192574977874756
3.0,400,-0.05822603404521942,0.347474068403244
3.0,450,-0.026394706219434738,1.2171341180801392
3.0,500,-0.04813164100050926,0.2960492968559265
3.0,550,0.016603514552116394,0.3188306987285614
3.0,600,-0.16371899843215942,0.21986177563667297
3.0,650,-0.24261131882667542,0.4984813332557678
3.0,700,-0.07615717500448227,0.28513410687446594
3.0,750,0.08593937754631042,0.26830732822418213
3.0,800,-0.15207555890083313,0.2857000231742859
3.0,850,-0.16372258961200714,0.277800053358078
3.0,900,-0.11299815028905869,0.2243175357580185
3.0,950,-0.2507774531841278,0.22679349780082703
3.0,1000,-0.09066503494977951,0.2461196631193161
3.0,1050,-0.24852049350738525,0.28563839197158813
3.0,1100,-0.04985895752906799,0.21425510942935944
3.0,1150,-0.2549406886100769,1.5482574701309204
3.0,1200,-0.1351369470357895,0.3105207681655884
3.0,1250,-0.1249706819653511,0.16322223842144012
3.0,1300,-0.1752793788909912,0.2087388038635254
3.0,1350,-0.15608163177967072,0.1356257051229477
3.0,1400,-0.34228426218032837,0.19938570261001587
3.0,1450,-0.07814057916402817,0.15005482733249664
3.0,1500,-0.2641266882419586,0.2194736897945404
3.0,1550,-0.053666550666093826,0.20683005452156067
3.0,1600,-0.09868134558200836,0.20516948401927948
3.0,1650,-0.2156999409198761,0.3910442292690277
3.0,1700,-0.032920096069574356,0.26596763730049133
3.0,1750,-0.19254091382026672,0.35174012184143066
3.0,1800,-0.24920232594013214,0.2780095040798187
3.0,1850,-0.04094889014959335,0.21304497122764587
3.0,1900,-0.1822652816772461,0.20333188772201538
3.0,1950,-0.2745895981788635,0.25108951330184937
3.0,2000,-0.18789821863174438,0.1442074328660965
3.0,2050,-0.15362413227558136,0.15742987394332886
3.0,2100,-0.24642661213874817,0.1814550757408142
3.0,2150,0.004122275859117508,0.18883921205997467
3.0,2200,-0.14319293200969696,0.17443571984767914
3.0,2250,-0.1888650506734848,0.26553791761398315
3.0,2300,-0.292941153049469,0.13689768314361572
3.0,2350,0.02505280263721943,0.1820496767759323
3.0,2400,-0.1513272523880005,0.2102183699607849
3.0,2450,-0.2414177805185318,0.25005626678466797
3.0,2500,-0.16995124518871307,0.19038614630699158
3.0,2550,-0.0694965049624443,0.31713756918907166
3.0,2600,-0.08595101535320282,0.12053637206554413
3.0,2650,-0.06722312420606613,0.6533825397491455
3.0,2700,-0.0570436492562294,0.1495336890220642
3.0,2750,-0.07594198733568192,0.15917673707008362
3.0,2800,-0.030039068311452866,0.13406510651111603
3.0,2850,-0.2193734049797058,0.1421130895614624
3.0,2900,-0.19040673971176147,0.36059319972991943
3.0,2950,-0.1133473739027977,0.18847247958183289
3.0,2999,-0.1398172825574875,0.13882547616958618
0.001,0,0.14589647948741913,1.9085320234298706
0.001,50,-0.3428957760334015,1.7494502067565918
0.001,100,-0.5723186135292053,11.963249206542969
0.001,150,-0.7107342481613159,3.6680006980895996
0.001,200,-0.7541325688362122,4.501713752746582
0.001,250,-0.7767178416252136,4.556031703948975
0.001,300,-0.7830661535263062,4.46182918548584
0.001,350,-0.8003095388412476,4.987975120544434
0.001,400,-0.8908695578575134,5.492652416229248
0.001,450,-0.8634252548217773,6.475686550140381
0.001,500,-0.8872913122177124,5.362572193145752
0.001,550,-0.8674216270446777,5.508881568908691
0.001,600,-0.8832781910896301,6.506110668182373
0.001,650,-0.856819748878479,4.953152179718018
0.001,700,-0.8841907978057861,5.805424690246582
0.001,750,-0.9323567748069763,5.3807220458984375
0.001,800,-0.9138903617858887,7.330147743225098
0.001,850,-0.9104226231575012,5.998177528381348
0.001,900,-0.8973549604415894,5.594494342803955
0.001,950,-0.9093583226203918,4.528022289276123
0.001,1000,-0.9085261821746826,5.8483357429504395
0.001,1050,-0.9291359186172485,7.336266994476318
0.001,1100,-0.9326021075248718,5.9584503173828125
0.001,1150,-0.9449499249458313,6.248470783233643
0.001,1200,-0.9267882108688354,5.508518218994141
0.001,1250,-0.940483033657074,5.070803165435791
0.001,1300,-0.9346543550491333,5.213368892669678
0.001,1350,-0.9427223801612854,7.324333667755127
0.001,1400,-0.9148725271224976,5.689236164093018
0.001,1450,-0.9474166631698608,6.606558322906494
0.001,1500,-0.9327237010002136,6.829556941986084
0.001,1550,-0.9373182058334351,7.106951713562012
0.001,1600,-0.9578403234481812,6.52357292175293
0.001,1650,-0.9533646702766418,6.574520111083984
0.001,1700,-0.9498313665390015,5.56448221206665
0.001,1750,-0.9490324854850769,5.507944107055664
0.001,1800,-0.939276397228241,7.299441814422607
0.001,1850,-0.9546786546707153,4.911219120025635
0.001,1900,-0.9480823874473572,6.351720333099365
0.001,1950,-0.9545279145240784,6.625457763671875
0.001,2000,-0.9560505747795105,6.1550774574279785
0.001,2050,-0.9464723467826843,5.761356353759766
0.001,2100,-0.9578303694725037,7.3815836906433105
0.001,2150,-0.9460671544075012,6.622904300689697
0.001,2200,-0.9563379287719727,5.946195602416992
0.001,2250,-0.9559431076049805,6.240908145904541
0.001,2300,-0.9531314373016357,6.341403007507324
0.001,2350,-0.964598536491394,7.186864376068115
0.001,2400,-0.9598456621170044,5.7292327880859375
0.001,2450,-0.9631920456886292,5.607852935791016
0.001,2500,-0.9591925144195557,6.647292137145996
0.001,2550,-0.9644274711608887,5.843253135681152
0.001,2600,-0.9656893014907837,7.630934238433838
0.001,2650,-0.9627984762191772,5.239288330078125
0.001,2700,-0.9648383259773254,5.779585361480713
0.001,2750,-0.9670196771621704,5.777291774749756
0.001,2800,-0.9684906601905823,5.659298419952393
0.001,2850,-0.9661720991134644,6.350951194763184
0.001,2900,-0.9668328762054443,5.769981384277344
0.001,2950,-0.9643060564994812,6.140926361083984
0.001,2999,-0.9705834984779358,5.96685791015625
0.003,0,0.1524844765663147,1.5268501043319702
0.003,50,-0.41047731041908264,1.6459617614746094
0.003,100,-0.6073833703994751,4.117040157318115
0.003,150,-0.770320475101471,3.8777565956115723
0.003,200,-0.7284344434738159,4.232326507568359
0.003,250,-0.7753921151161194,3.910473585128784
