DMS_id,arm,alpha,alpha_eff,eps,rho,rho_base,auc,ap,delta
HLA-A2_TAPBPR_meanscore_5WER,rand1,-2.0,-1.786070096047935,0.15572203695774078,0.40062209060544723,0.3996212818779884,0.9989651416122004,0.9930271474460711,0.001000808727458835
HLA-A2_TAPBPR_meanscore_5WER,rand2,-2.0,-1.870352129682289,0.15572203695774078,0.4004417581806155,0.3996212818779884,0.9895969498910676,0.9340116460166735,0.0008204763026271045
HLA-A2_TAPBPR_meanscore_5WER,shuffled,-2.0,-1.9169526750166472,0.15572205185890198,0.39792955527048113,0.3996212818779884,0.9991013071895425,0.9943443809878336,-0.0016917266075072712
HLA-A2_TAPBPR_meanscore_5WER,iface,-1.0,-1.0,0.07786101847887039,0.3972789680042995,0.3996212818779884,0.5212145969498911,0.14794304236828354,-0.0023423138736888838
HLA-A2_TAPBPR_meanscore_5WER,rand0,-1.0,-0.8854448688684172,0.0778610110282898,0.4001278127075301,0.3996212818779884,0.9985021786492374,0.9891131280969023,0.0005065308295417181
HLA-A2_TAPBPR_meanscore_5WER,rand1,-1.0,-0.8930350480239675,0.07786101847887039,0.40024455038035084,0.3996212818779884,0.9991830065359477,0.9943869998460197,0.0006232685023624396
HLA-A2_TAPBPR_meanscore_5WER,rand2,-1.0,-0.9351760648411445,0.0778610110282898,0.40007006274449886,0.3996212818779884,0.9976851851851852,0.9828280254645867,0.00044878086651045646
HLA-A2_TAPBPR_meanscore_5WER,shuffled,-1.0,-0.9584763375083236,0.07786102592945099,0.39887897731589755,0.3996212818779884,0.9992374727668845,0.9950788582286764,-0.0007423045620908453
HLA-A2_TAPBPR_meanscore_5WER,iface,-0.5,-0.5,0.038930512964725494,0.3984785173224549,0.3996212818779884,0.9992374727668845,0.9947154044989142,-0.0011427645555335264
HLA-A2_TAPBPR_meanscore_5WER,rand0,-0.5,-0.4427224344342086,0.0389305055141449,0.399969594440959,0.3996212818779884,0.9990196078431373,0.9930069865715145,0.00034831256297057633
HLA-A2_TAPBPR_meanscore_5WER,rand1,-0.5,-0.44651752401198375,0.038930509239435196,0.3999904781036664,0.3996212818779884,0.9992102396514161,0.9945304307123422,0.0003691962256779924
HLA-A2_TAPBPR_meanscore_5WER,rand2,-0.5,-0.46758803242057223,0.0389305055141449,0.39990810212826877,0.3996212818779884,0.9986383442265795,0.9900676876387835,0.00028682025028037295
HLA-A2_TAPBPR_meanscore_5WER,shuffled,-0.5,-0.4792381687541618,0.038930512964725494,0.3992416071574141,0.3996212818779884,0.9992647058823529,0.9950444154573179,-0.00037967472057431895
HLA-A2_TAPBPR_meanscore_5WER,iface,0.5,0.5,0.038930512964725494,0.4007233678557333,0.3996212818779884,0.9992374727668845,0.9947154044989142,0.0011020859777449155
HLA-A2_TAPBPR_meanscore_5WER,rand0,0.5,0.4427224344342086,0.0389305055141449,0.39938131642631663,0.3996212818779884,0.9992919389978213,0.9951913446374532,-0.0002399654516717642
HLA-A2_TAPBPR_meanscore_5WER,rand1,0.5,0.44651752401198375,0.038930509239435196,0.39926569484511304,0.3996212818779884,0.9992374727668845,0.9946893317297316,-0.00035558703287535964
HLA-A2_TAPBPR_meanscore_5WER,rand2,0.5,0.46758803242057223,0.0389305055141449,0.3995260104136493,0.3996212818779884,0.998937908496732,0.9933664594463574,-9.527146433907507e-05
HLA-A2_TAPBPR_meanscore_5WER,shuffled,0.5,0.4792381687541618,0.038930512964725494,0.39997414875558357,0.3996212818779884,0.9991013071895425,0.99366967905886,0.00035286687759517044
HLA-A2_TAPBPR_meanscore_5WER,iface,1.0,1.0,0.07786102592945099,0.4017123596406714,0.3996212818779884,0.9992374727668845,0.9947154044989142,0.0020910777626830246
HLA-A2_TAPBPR_meanscore_5WER,rand0,1.0,0.8854448688684172,0.0778610110282898,0.3988686570623595,0.3996212818779884,0.9991013071895425,0.9940450951491662,-0.0007526248156288773
HLA-A2_TAPBPR_meanscore_5WER,rand1,1.0,0.8930350480239675,0.07786101847887039,0.3989026171101348,0.3996212818779884,0.9991557734204792,0.9939908315720403,-0.000718664767853594
HLA-A2_TAPBPR_meanscore_5WER,rand2,1.0,0.9351760648411445,0.07786101847887039,0.399207818218304,0.3996212818779884,0.9977668845315903,0.986091315644276,-0.000413463659684421
HLA-A2_TAPBPR_meanscore_5WER,shuffled,1.0,0.9584763375083236,0.07786102592945099,0.40020559528164973,0.3996212818779884,0.9989651416122004,0.9928287212148426,0.0005843134036613296
HLA-A2_TAPBPR_meanscore_5WER,iface,2.0,2.0,0.15572203695774078,0.40357595353139125,0.3996212818779884,0.9992374727668845,0.9947154044989142,0.0039546716534028525
HLA-A2_TAPBPR_meanscore_5WER,rand0,2.0,1.7708897377368344,0.1557220220565796,0.39773207209923184,0.3996212818779884,0.9969226579520698,0.9792373890048712,-0.001889209778756562
HLA-A2_TAPBPR_meanscore_5WER,rand1,2.0,1.786070096047935,0.15572203695774078,0.3980525378745247,0.3996212818779884,0.99880174291939,0.99181187617707,-0.0015687440034636846
HLA-A2_TAPBPR_meanscore_5WER,rand2,2.0,1.870352129682289,0.1557220220565796,0.3983209381796187,0.3996212818779884,0.9890522875816993,0.9283726903080657,-0.001300343698369677
HLA-A2_TAPBPR_meanscore_5WER,shuffled,2.0,1.9169526750166472,0.15572205185890198,0.4004960779105808,0.3996212818779884,0.9985838779956427,0.9902092922128857,0.0008747960325923843
HLA-A2_TAPBPR_meanscore_5WER,iface,4.0,4.0,0.31144407391548157,0.4064258760065813,0.3996212818779884,0.9992374727668845,0.9947154044989142,0.006804594128592911
HLA-A2_TAPBPR_meanscore_5WER,rand0,4.0,3.541779475473669,0.3114440441131592,0.3948918663159826,0.3996212818779884,0.9804738562091504,0.8807092677615819,-0.00472941556200579
HLA-A2_TAPBPR_meanscore_5WER,rand1,4.0,3.57214019209587,0.31144407391548157,0.3958229381708964,0.3996212818779884,0.9976851851851852,0.9851082534096792,-0.003798343707091978
HLA-A2_TAPBPR_meanscore_5WER,rand2,4.0,3.740704259364578,0.31144407391548157,0.3952248501558935,0.3996212818779884,0.9537037037037037,0.7507990784328908,-0.004396431722094918
HLA-A2_TAPBPR_meanscore_5WER,shuffled,4.0,3.8339053500332945,0.31144410371780396,0.40064697645697017,0.3996212818779884,0.9968137254901961,0.9781006998817332,0.0010256945789817729
HLA-A2_TAPBPR_meanscore_5WER,iface,8.0,8.0,0.6228881478309631,0.40915398568141026,0.3996212818779884,0.9992374727668845,0.9947154044989142,0.00953270380342186
HLA-A2_TAPBPR_meanscore_5WER,rand0,8.0,7.083558950947338,0.6228880882263184,0.3880490414918608,0.3996212818779884,0.9120642701525055,0.6302833919965388,-0.011572240386127586
HLA-A2_TAPBPR_meanscore_5WER,rand1,8.0,7.14428038419174,0.6228881478309631,0.39038293146883485,0.3996212818779884,0.9929738562091504,0.9562461332731123,-0.00923835040915355
HLA-A2_TAPBPR_meanscore_5WER,rand2,8.0,7.481408518729156,0.6228881478309631,0.3891105945860382,0.3996212818779884,0.8625272331154684,0.45662367766707807,-0.010510687291950205
HLA-A2_TAPBPR_meanscore_5WER,shuffled,8.0,7.667810700066589,0.6228882074356079,0.39815713249428386,0.3996212818779884,0.9885076252723312,0.9297844966428578,-0.0014641493837045383
CD19_FMC63_Fitness_7URV,iface,-8.0,-8.0,0.7134056091308594,0.5919017445741901,0.5449267524589393,0.0,0.04867394776807873,0.0469749921152508
CD19_FMC63_Fitness_7URV,rand0,-8.0,-7.415882911885125,0.7134056091308594,0.5416159006005371,0.5449267524589393,0.9122192707075586,0.5935229793504154,-0.003310851858402186
CD19_FMC63_Fitness_7URV,rand1,-8.0,-7.693236157473747,0.7134056687355042,0.5462892322315817,0.5449267524589393,0.9893745472108186,0.9143034594045598,0.0013624797726423665
CD19_FMC63_Fitness_7URV,rand2,-8.0,-8.975608335889673,0.7134056091308594,0.5641218709684782,0.5449267524589393,0.955988891572084,0.725437743987967,0.019195118509538922
CD19_FMC63_Fitness_7URV,shuffled,-8.0,-7.550028926013543,0.7134056091308594,0.5655130917238871,0.5449267524589393,1.0,1.0,0.020586339264947795
CD19_FMC63_Fitness_7URV,iface,-4.0,-4.0,0.3567028045654297,0.5645646109358886,0.5449267524589393,0.0,0.04867394776807873,0.01963785847694932
CD19_FMC63_Fitness_7URV,rand0,-4.0,-3.7079414559425623,0.3567028045654297,0.544515679213405,0.5449267524589393,0.98883120019319,0.9233022421707713,-0.0004110732455342436
CD19_FMC63_Fitness_7URV,rand1,-4.0,-3.8466180787368733,0.3567028343677521,0.5451978230184832,0.5449267524589393,0.9998188843274571,0.998270686053429,0.0002710705595438956
CD19_FMC63_Fitness_7URV,rand2,-4.0,-4.487804167944836,0.3567028045654297,0.5506713842285272,0.5449267524589393,0.996498430330838,0.9679051342648306,0.005744631769587949
CD19_FMC63_Fitness_7URV,shuffled,-4.0,-3.7750144630067717,0.3567028045654297,0.5530350570698579,0.5449267524589393,1.0,1.0,0.008108304610918604
CD19_FMC63_Fitness_7URV,iface,-2.0,-2.0,0.17835140228271484,0.5502649453621622,0.5449267524589393,0.0,0.04867394776807873,0.005338192903222905
CD19_FMC63_Fitness_7URV,rand0,-2.0,-1.8539707279712812,0.17835140228271484,0.545358204407288,0.5449267524589393,0.9996377686549143,0.9962882046377147,0.0004314519483487045
CD19_FMC63_Fitness_7URV,rand1,-2.0,-1.9233090393684367,0.17835141718387604,0.545756138440784,0.5449267524589393,1.0,1.0,0.0008293859818446769
CD19_FMC63_Fitness_7URV,rand2,-2.0,-2.243902083972418,0.17835140228271484,0.5452073655982076,0.5449267524589393,0.9999396281091524,0.9994192799070849,0.0002806131392683042
CD19_FMC63_Fitness_7URV,shuffled,-2.0,-1.8875072315033858,0.17835140228271484,0.5482192848735289,0.5449267524589393,1.0,1.0,0.0032925324145895996
CD19_FMC63_Fitness_7URV,iface,-1.0,-1.0,0.08917570114135742,0.5466426207303512,0.5449267524589393,0.5279521854624487,0.11462442350398304,0.0017158682714119022
CD19_FMC63_Fitness_7URV,rand0,-1.0,-0.9269853639856406,0.08917570114135742,0.5451719572846303,0.5449267524589393,1.0,1.0,0.00024520482569101443
CD19_FMC63_Fitness_7URV,rand1,-1.0,-0.9616545196842183,0.08917570859193802,0.545550938083004,0.5449267524589393,1.0,1.0,0.0006241856240647436
CD19_FMC63_Fitness_7URV,rand2,-1.0,-1.121951041986209,0.08917570114135742,0.5443875235126218,0.5449267524589393,1.0,1.0,-0.000539228946317527
CD19_FMC63_Fitness_7URV,shuffled,-1.0,-0.9437536157516929,0.08917570114135742,0.54640971296113,0.5449267524589393,1.0,1.0,0.0014829605021906556
CD19_FMC63_Fitness_7URV,iface,-0.5,-0.5,0.04458785057067871,0.5454910345968305,0.5449267524589393,1.0,1.0,0.00056428213789117
CD19_FMC63_Fitness_7URV,rand0,-0.5,-0.4634926819928203,0.04458785057067871,0.5449963222823089,0.5449267524589393,1.0,1.0,6.956982336958628e-05
CD19_FMC63_Fitness_7URV,rand1,-0.5,-0.48082725984210917,0.04458785429596901,0.5453298752792967,0.5449267524589393,1.0,1.0,0.0004031228203573711
CD19_FMC63_Fitness_7URV,rand2,-0.5,-0.5609755209931045,0.04458785057067871,0.5444904626610052,0.5449267524589393,1.0,1.0,-0.0004362897979340863
CD19_FMC63_Fitness_7URV,shuffled,-0.5,-0.47187680787584646,0.04458785057067871,0.5456732626445765,0.5449267524589393,1.0,1.0,0.0007465101856372058
CD19_FMC63_Fitness_7URV,iface,0.5,0.5,0.04458785057067871,0.5447666108868432,0.5449267524589393,1.0,1.0,-0.00016014157209609525
CD19_FMC63_Fitness_7URV,rand0,0.5,0.4634926819928203,0.04458785057067871,0.5447279493245643,0.5449267524589393,1.0,1.0,-0.00019880313437503627
CD19_FMC63_Fitness_7URV,rand1,0.5,0.48082725984210917,0.04458785429596901,0.5442489212206547,0.5449267524589393,1.0,1.0,-0.0006778312382845764
CD19_FMC63_Fitness_7URV,rand2,0.5,0.5609755209931045,0.04458785057067871,0.5454994267068523,0.5449267524589393,1.0,1.0,0.0005726742479129632
CD19_FMC63_Fitness_7URV,shuffled,0.5,0.47187680787584646,0.04458785057067871,0.5441040941949338,0.5449267524589393,1.0,1.0,-0.0008226582640055158
CD19_FMC63_Fitness_7URV,iface,1.0,1.0,0.08917570114135742,0.5450355274215671,0.5449267524589393,1.0,1.0,0.00010877496262784447
CD19_FMC63_Fitness_7URV,rand0,1.0,0.9269853639856406,0.08917570114135742,0.5446530149858098,0.5449267524589393,1.0,1.0,-0.00027373747312953167
CD19_FMC63_Fitness_7URV,rand1,1.0,0.9616545196842183,0.08917570859193802,0.5436059236620158,0.5449267524589393,1.0,1.0,-0.0013208287969235233
CD19_FMC63_Fitness_7URV,rand2,1.0,1.121951041986209,0.08917570114135742,0.546368505200845,0.5449267524589393,1.0,1.0,0.0014417527419057219
CD19_FMC63_Fitness_7URV,shuffled,1.0,0.9437536157516929,0.08917570114135742,0.5432434782577727,0.5449267524589393,1.0,1.0,-0.0016832742011665403
CD19_FMC63_Fitness_7URV,iface,2.0,2.0,0.17835140228271484,0.5459723625434337,0.5449267524589393,1.0,1.0,0.0010456100844944416
CD19_FMC63_Fitness_7URV,rand0,2.0,1.8539707279712812,0.17835140228271484,0.5448194054340899,0.5449267524589393,1.0,1.0,-0.00010734702484938019
CD19_FMC63_Fitness_7URV,rand1,2.0,1.9233090393684367,0.17835141718387604,0.5420144404675084,0.5449267524589393,1.0,1.0,-0.002912311991430938
CD19_FMC63_Fitness_7URV,rand2,2.0,2.243902083972418,0.17835140228271484,0.54887399741265,0.5449267524589393,1.0,1.0,0.003947244953710682
CD19_FMC63_Fitness_7URV,shuffled,2.0,1.8875072315033858,0.17835140228271484,0.5415403483475721,0.5449267524589393,1.0,1.0,-0.0033864041113671473
CD19_FMC63_Fitness_7URV,iface,4.0,4.0,0.3567028045654297,0.5473436835110674,0.5449267524589393,1.0,1.0,0.002416931052128146
CD19_FMC63_Fitness_7URV,rand0,4.0,3.7079414559425623,0.3567028045654297,0.5453625682516352,0.5449267524589393,0.9970417773484666,0.9747988451205145,0.00043581579269591497
CD19_FMC63_Fitness_7URV,rand1,4.0,3.8466180787368733,0.3567028343677521,0.5392262567864042,0.5449267524589393,0.9998188843274571,0.9982146398119035,-0.005700495672535055
CD19_FMC63_Fitness_7URV,rand2,4.0,4.487804167944836,0.3567028045654297,0.5562079913157398,0.5449267524589393,0.9986718184013523,0.9888820562440589,0.011281238856800546
CD19_FMC63_Fitness_7URV,shuffled,4.0,3.7750144630067717,0.3567028045654297,0.5379805510082659,0.5449267524589393,1.0,1.0,-0.006946201450673373
CD19_FMC63_Fitness_7URV,iface,8.0,8.0,0.7134056091308594,0.5546561732065708,0.5449267524589393,1.0,1.0,0.009729420747631501
CD19_FMC63_Fitness_7URV,rand0,8.0,7.415882911885125,0.7134056091308594,0.5431874225181187,0.5449267524589393,0.9599130644771794,0.7705334938713029,-0.0017393299408205998
CD19_FMC63_Fitness_7URV,rand1,8.0,7.693236157473747,0.7134056687355042,0.5402831258251756,0.5449267524589393,0.9911253320453997,0.9359780124885132,-0.00464362663376372
CD19_FMC63_Fitness_7URV,rand2,8.0,8.975608335889673,0.7134056091308594,0.5691995659120699,0.5449267524589393,0.9632335184737986,0.8190597496741725,0.024272813453130593
CD19_FMC63_Fitness_7URV,shuffled,8.0,7.550028926013543,0.7134056091308594,0.5290414084844453,0.5449267524589393,1.0,1.0,-0.015885343974494037
CXCR4_CXCL12_enrich_8U4O,iface,-8.0,-8.0,0.7543902397155762,0.21205716145105827,0.1997548896455138,0.0008224135095125824,0.09135428453041847,0.012302271805544468
CXCR4_CXCL12_enrich_8U4O,rand0,-8.0,-8.080181640038228,0.7543902397155762,0.20998231315047322,0.1997548896455138,0.9749438017435167,0.9118706485722147,0.010227423504959421
CXCR4_CXCL12_enrich_8U4O,rand1,-8.0,-8.912734063387191,0.7543903589248657,0.1982648410803382,0.1997548896455138,0.989473107078239,0.9642380381533575,-0.0014900485651755946
CXCR4_CXCL12_enrich_8U4O,rand2,-8.0,-7.504450783787186,0.7543903589248657,0.1969287863522339,0.1997548896455138,0.9991227589231866,0.9957441748867013,-0.002826103293279897
CXCR4_CXCL12_enrich_8U4O,shuffled,-8.0,-9.007391906420185,0.7543904185295105,0.19897890627696474,0.1997548896455138,0.8297604035308953,0.48829574193172914,-0.0007759833685490602
CXCR4_CXCL12_enrich_8U4O,iface,-4.0,-4.0,0.3771951198577881,0.2074408676250411,0.1997548896455138,0.0008224135095125824,0.09135428453041847,0.007685977979527303
CXCR4_CXCL12_enrich_8U4O,rand0,-4.0,-4.040090820019114,0.3771951198577881,0.20567268311753187,0.1997548896455138,0.9947365535391195,0.9778772214791711,0.005917793472018068
CXCR4_CXCL12_enrich_8U4O,rand1,-4.0,-4.4563670316935955,0.37719520926475525,0.19999644296008898,0.1997548896455138,0.9970393113657547,0.987544272814953,0.00024155331457517693
CXCR4_CXCL12_enrich_8U4O,rand2,-4.0,-3.752225391893593,0.37719517946243286,0.1991013704455606,0.1997548896455138,0.9991775864904874,0.9960317791432444,-0.000653519199953212
CXCR4_CXCL12_enrich_8U4O,shuffled,-4.0,-4.503695953210093,0.37719520926475525,0.20089041747100606,0.1997548896455138,0.940457261911289,0.7836631974482642,0.0011355278254922552
CXCR4_CXCL12_enrich_8U4O,iface,-2.0,-2.0,0.18859755992889404,0.203868654398105,0.1997548896455138,0.0008224135095125824,0.09135428453041847,0.0041137647525912036
CXCR4_CXCL12_enrich_8U4O,rand0,-2.0,-2.020045410009557,0.18859755992889404,0.20277131444885924,0.1997548896455138,0.9985744832501782,0.9933277928356008,0.0030164248033454355
CXCR4_CXCL12_enrich_8U4O,rand1,-2.0,-2.2281835158467977,0.18859758973121643,0.19989120980951605,0.1997548896455138,0.9987937935193816,0.9942890648482796,0.00013632016400225155
CXCR4_CXCL12_enrich_8U4O,rand2,-2.0,-1.8761126959467964,0.18859758973121643,0.1994548326489705,0.1997548896455138,0.9992324140577883,0.9962957413549699,-0.0003000569965433131
CXCR4_CXCL12_enrich_8U4O,shuffled,-2.0,-2.2518479766050463,0.18859760463237762,0.20058481923300764,0.1997548896455138,0.9846482811557651,0.9370805965215101,0.0008299295874938384
CXCR4_CXCL12_enrich_8U4O,iface,-1.0,-1.0,0.09429877996444702,0.20197021992062691,0.1997548896455138,0.48434672953561053,0.1610005310442505,0.0022153302751131143
CXCR4_CXCL12_enrich_8U4O,rand0,-1.0,-1.0100227050047785,0.09429877996444702,0.20130084580553295,0.1997548896455138,0.9991775864904874,0.9960844710575106,0.0015459561600191518
CXCR4_CXCL12_enrich_8U4O,rand1,-1.0,-1.1140917579233989,0.09429879486560822,0.19979073030636366,0.1997548896455138,0.9991775864904874,0.9960408168399997,3.5840660849856265e-05
CXCR4_CXCL12_enrich_8U4O,rand2,-1.0,-0.9380563479733982,0.09429879486560822,0.1996607796964375,0.1997548896455138,0.9992324140577883,0.9962957413549699,-9.410994907629866e-05
CXCR4_CXCL12_enrich_8U4O,shuffled,-1.0,-1.1259239883025232,0.09429880231618881,0.20022678038954422,0.1997548896455138,0.997313449202259,0.9890660251186201,0.0004718907440304232
CXCR4_CXCL12_enrich_8U4O,iface,-0.5,-0.5,0.04714938998222351,0.20084665279213101,0.1997548896455138,0.9991775864904874,0.9960553567395853,0.001091763146617214
CXCR4_CXCL12_enrich_8U4O,rand0,-0.5,-0.5050113525023893,0.04714938998222351,0.200504082335827,0.1997548896455138,0.9991775864904874,0.9960317791432444,0.0007491926903132051
CXCR4_CXCL12_enrich_8U4O,rand1,-0.5,-0.5570458789616994,0.04714939743280411,0.19975322641491358,0.1997548896455138,0.9991227589231866,0.9957913945278598,-1.663230600218446e-06
CXCR4_CXCL12_enrich_8U4O,rand2,-0.5,-0.4690281739866991,0.04714939743280411,0.1997121863798984,0.1997548896455138,0.9992324140577883,0.9962957413549699,-4.2703265615395836e-05
CXCR4_CXCL12_enrich_8U4O,shuffled,-0.5,-0.5629619941512616,0.047149401158094406,0.19999648949491394,0.1997548896455138,0.9987937935193816,0.9948196812191414,0.00024159984940014256
CXCR4_CXCL12_enrich_8U4O,iface,0.5,0.5,0.04714938998222351,0.1984440149036576,0.1997548896455138,0.9991775864904874,0.9960553567395853,-0.001310874741856205
CXCR4_CXCL12_enrich_8U4O,rand0,0.5,0.5050113525023893,0.04714939743280411,0.19891122933489844,0.1997548896455138,0.9992324140577883,0.9963284210965426,-0.0008436603106153628
CXCR4_CXCL12_enrich_8U4O,rand1,0.5,0.5570458789616994,0.047149401158094406,0.1997622940101895,0.1997548896455138,0.99934206919239,0.9968708534546716,7.404364675694941e-06
CXCR4_CXCL12_enrich_8U4O,rand2,0.5,0.4690281739866991,0.04714939743280411,0.19964352244068476,0.1997548896455138,0.9991775864904874,0.9960553567395853,-0.00011136720482904372
CXCR4_CXCL12_enrich_8U4O,shuffled,0.5,0.5629619941512616,0.047149401158094406,0.19944776826683377,0.1997548896455138,0.9983551729809749,0.9918500723230026,-0.0003071213786800253
CXCR4_CXCL12_enrich_8U4O,iface,1.0,1.0,0.09429877996444702,0.1971154422354025,0.1997548896455138,0.9991775864904874,0.9960553567395853,-0.0026394474101112952
CXCR4_CXCL12_enrich_8U4O,rand0,1.0,1.0100227050047785,0.09429877996444702,0.19810403223408266,0.1997548896455138,0.9990679313558858,0.9955238024440103,-0.0016508574114311447
CXCR4_CXCL12_enrich_8U4O,rand1,1.0,1.1140917579233989,0.09429880231618881,0.19966757964937926,0.1997548896455138,0.9992324140577883,0.9964259524262751,-8.73099961345436e-05
CXCR4_CXCL12_enrich_8U4O,rand2,1.0,0.9380563479733982,0.09429879486560822,0.19953286226582684,0.1997548896455138,0.9991775864904874,0.9960553567395853,-0.00022202737968696207
CXCR4_CXCL12_enrich_8U4O,shuffled,1.0,1.1259239883025232,0.09429880231618881,0.19909640710194793,0.1997548896455138,0.9963813805581446,0.9818496323482271,-0.0006584825435658748
CXCR4_CXCL12_enrich_8U4O,iface,2.0,2.0,0.18859755992889404,0.19403744456466956,0.1997548896455138,0.9991775864904874,0.9960553567395853,-0.005717445080844236
CXCR4_CXCL12_enrich_8U4O,rand0,2.0,2.020045410009557,0.18859755992889404,0.1967634176849313,0.1997548896455138,0.9984100005482757,0.9925625587249733,-0.002991471960582498
CXCR4_CXCL12_enrich_8U4O,rand1,2.0,2.2281835158467977,0.18859758973121643,0.19963067513146704,0.1997548896455138,0.9989034486539833,0.9950310309470534,-0.00012421451404676098
CXCR4_CXCL12_enrich_8U4O,rand2,2.0,1.8761126959467964,0.18859758973121643,0.19864398376603695,0.1997548896455138,0.9991775864904874,0.9960553567395853,-0.0011109058794768478
CXCR4_CXCL12_enrich_8U4O,shuffled,2.0,2.2518479766050463,0.18859760463237762,0.19833531153470016,0.1997548896455138,0.987773452491913,0.940766528591173,-0.0014195781108136407
CXCR4_CXCL12_enrich_8U4O,iface,4.0,4.0,0.3771951198577881,0.18684627915907717,0.1997548896455138,0.9991775864904874,0.9960553567395853,-0.012908610486436628
CXCR4_CXCL12_enrich_8U4O,rand0,4.0,4.040090820019114,0.3771951198577881,0.19420092556007934,0.1997548896455138,0.9956137946159329,0.9801656803812699,-0.00555396408543446
CXCR4_CXCL12_enrich_8U4O,rand1,4.0,4.4563670316935955,0.37719517946243286,0.19937896754535325,0.1997548896455138,0.9975327594714622,0.9884941044571252,-0.0003759221001605473
CXCR4_CXCL12_enrich_8U4O,rand2,4.0,3.752225391893593,0.37719517946243286,0.19416081333839624,0.1997548896455138,0.9992324140577883,0.9963377844747441,-0.005594076307117557
CXCR4_CXCL12_enrich_8U4O,shuffled,4.0,4.503695953210093,0.37719520926475525,0.19647612817195176,0.1997548896455138,0.9618400131586161,0.8486169029904399,-0.003278761473562042
CXCR4_CXCL12_enrich_8U4O,iface,8.0,8.0,0.7543902397155762,0.16950555794207275,0.1997548896455138,0.9991775864904874,0.9960553567395853,-0.030249331703441046
CXCR4_CXCL12_enrich_8U4O,rand0,8.0,8.080181640038228,0.7543902397155762,0.1890527638379211,0.1997548896455138,0.9814134546850156,0.9139691980535588,-0.010702125807592694
CXCR4_CXCL12_enrich_8U4O,rand1,8.0,8.912734063387191,0.7543904185295105,0.1972281324968199,0.1997548896455138,0.9893086243763364,0.9526203162965609,-0.002526757148693909
CXCR4_CXCL12_enrich_8U4O,rand2,8.0,7.504450783787186,0.7543903589248657,0.1767341083469836,0.1997548896455138,0.9992324140577883,0.9963668987926697,-0.02302078129853019
CXCR4_CXCL12_enrich_8U4O,shuffled,8.0,9.007391906420185,0.7543904185295105,0.18859828646145912,0.1997548896455138,0.8948955534842918,0.6918688886128462,-0.011156603184054675
ACE2_SARS2-RBD_enrich_6M17,iface,-8.0,-8.0,0.5682982802391052,0.22527396513244957,0.24791057653143464,0.0,0.023994291497622156,-0.022636611398985068
ACE2_SARS2-RBD_enrich_6M17,rand0,-8.0,-6.460089706638522,0.56829833984375,0.24947349783421652,0.24791057653143464,1.0,1.0,0.0015629213027818778
ACE2_SARS2-RBD_enrich_6M17,rand1,-8.0,-6.33316523081549,0.56829833984375,0.254051637137086,0.24791057653143464,1.0,1.0,0.006141060605651366
ACE2_SARS2-RBD_enrich_6M17,rand2,-8.0,-6.762572824883559,0.5682982802391052,0.24910192705091927,0.24791057653143464,0.9982191493819401,0.9632276949716158,0.0011913505194846297
ACE2_SARS2-RBD_enrich_6M17,shuffled,-8.0,-6.078619771595333,0.5682982206344604,0.2514180065189905,0.24791057653143464,0.9990833857112926,0.9829608629198234,0.003507429987555849
ACE2_SARS2-RBD_enrich_6M17,iface,-4.0,-4.0,0.284149169921875,0.23893622755022242,0.24791057653143464,0.0,0.023994291497622156,-0.008974348981212216
ACE2_SARS2-RBD_enrich_6M17,rand0,-4.0,-3.230044853319261,0.284149169921875,0.2521484724649518,0.24791057653143464,1.0,1.0,0.004237895933517172
ACE2_SARS2-RBD_enrich_6M17,rand1,-4.0,-3.166582615407745,0.284149169921875,0.25325152970625364,0.24791057653143464,1.0,1.0,0.005340953174819002
ACE2_SARS2-RBD_enrich_6M17,rand2,-4.0,-3.3812864124417796,0.2841491401195526,0.2500148097200263,0.24791057653143464,0.9999738110203226,0.9994714587737845,0.002104233188591681
ACE2_SARS2-RBD_enrich_6M17,shuffled,-4.0,-3.0393098857976666,0.2841491103172302,0.24620481783930204,0.24791057653143464,1.0,1.0,-0.001705758692132603
ACE2_SARS2-RBD_enrich_6M17,iface,-2.0,-2.0,0.1420745700597763,0.2447800053221613,0.24791057653143464,0.0,0.023994291497622156,-0.0031305712092733473
ACE2_SARS2-RBD_enrich_6M17,rand0,-2.0,-1.6150224266596305,0.1420745849609375,0.2508081458163536,0.24791057653143464,1.0,1.0,0.0028975692849189383
ACE2_SARS2-RBD_enrich_6M17,rand1,-2.0,-1.5832913077038726,0.1420745849609375,0.2508908700840002,0.24791057653143464,1.0,1.0,0.002980293552565544
ACE2_SARS2-RBD_enrich_6M17,rand2,-2.0,-1.6906432062208898,0.1420745700597763,0.24929775597202566,0.24791057653143464,1.0,1.0,0.0013871794405910243
ACE2_SARS2-RBD_enrich_6M17,shuffled,-2.0,-1.5196549428988333,0.1420745551586151,0.24571783265614294,0.24791057653143464,1.0,1.0,-0.0021927438752916972
ACE2_SARS2-RBD_enrich_6M17,iface,-1.0,-1.0,0.07103729248046875,0.2466502198017773,0.24791057653143464,0.4520479782107689,0.0497109223052535,-0.0012603567296573526
ACE2_SARS2-RBD_enrich_6M17,rand0,-1.0,-0.8075112133298152,0.07103729248046875,0.2494745964097238,0.24791057653143464,1.0,1.0,0.0015640198782891634
ACE2_SARS2-RBD_enrich_6M17,rand1,-1.0,-0.7916456538519363,0.07103729248046875,0.24943619058577754,0.24791057653143464,1.0,1.0,0.0015256140543428998
