DMS_id,arm,alpha,alpha_eff,eps,rho,rho_base,auc,ap,delta
PSD95_CRIPT_1BE9,iface,-1.0,-1.0,0.09851066023111343,0.32374124270366145,0.32170875441036,0.51,0.18834210324750417,0.0020324882933014377
PSD95_CRIPT_1BE9,rand0,-1.0,-1.158033418950814,0.09851066023111343,0.3220683785334978,0.32170875441036,1.0,1.0,0.0003596241231377806
PSD95_CRIPT_1BE9,shuffled,-1.0,-1.0482417770106947,0.09851066023111343,0.3253807407971307,0.32170875441036,1.0,1.0,0.003671986386770687
PSD95_CRIPT_1BE9,iface,1.0,1.0,0.09851066023111343,0.31869014484330216,0.32170875441036,1.0,1.0,-0.0030186095670578506
PSD95_CRIPT_1BE9,rand0,1.0,1.158033418950814,0.09851066023111343,0.3215858190199286,0.32170875441036,1.0,1.0,-0.00012293539043140012
PSD95_CRIPT_1BE9,shuffled,1.0,1.0482417770106947,0.09851066023111343,0.31868307101469406,0.32170875441036,1.0,1.0,-0.0030256833956659457
